Subject,Group,Block,Trial,Emotion,SameDiff,Gender,ACC,RT
12,1,1,39,pos,same,female,0,1044
12,1,1,40,neu,same,female,1,526
12,1,1,41,pos,same,female,1,655
12,1,1,42,neg,diff,female,1,459
12,1,1,43,pos,same,female,1,638
12,1,1,44,neu,diff,female,1,632
12,1,1,45,neg,diff,female,1,558
12,1,1,46,neu,same,female,1,551
12,1,1,47,neg,same,female,1,878
12,1,1,48,neu,same,female,1,485
12,1,1,49,neg,same,female,1,638
12,1,1,50,neu,same,female,1,484
12,1,1,51,pos,diff,female,1,733
12,1,1,52,neu,same,female,0,793
12,1,1,53,pos,same,female,1,576
12,1,1,54,pos,diff,female,1,764
12,1,1,55,pos,same,female,1,637
12,1,2,1,pos,same,female,0,NA
12,1,2,2,pos,same,female,0,NA
12,1,2,3,neg,diff,female,1,488
12,1,2,4,neg,diff,female,0,NA
12,1,2,5,neu,diff,female,1,1330
12,1,2,6,neg,same,female,1,915
12,1,2,7,neu,same,female,1,482
12,1,2,8,neg,same,female,0,NA
12,1,2,9,neu,same,female,0,NA
12,1,2,10,neu,diff,female,1,1271
12,1,2,11,neu,same,female,1,606
12,1,2,12,neu,same,female,1,543
12,1,2,13,neu,same,female,1,739
12,1,2,14,pos,diff,female,1,687
12,1,2,15,neu,same,female,1,912
12,1,2,16,pos,same,female,1,463
12,1,2,17,pos,diff,female,1,739
12,1,2,18,pos,same,female,1,431
12,1,2,19,neu,diff,female,1,765
12,1,2,20,neg,diff,female,1,622
12,1,2,21,neg,diff,female,1,610
12,1,2,22,neg,same,female,0,579
12,1,2,23,pos,diff,female,1,735
12,1,2,24,neg,same,female,1,491
12,1,2,25,pos,same,female,1,420
12,1,2,26,neu,diff,female,1,512
12,1,2,27,pos,same,female,1,527
12,1,2,28,neg,diff,female,1,672
12,1,2,29,pos,same,female,1,1454
12,1,2,30,neg,same,female,0,1403
12,1,2,31,pos,same,female,1,892
12,1,2,32,neu,diff,female,1,1144
12,1,2,33,pos,same,female,0,NA
12,1,2,34,neu,same,female,0,NA
12,1,2,35,neu,diff,female,1,913
12,1,2,36,neg,diff,female,1,1280
12,1,2,37,neg,diff,female,0,NA
12,1,2,38,neg,same,female,0,NA
12,1,2,39,pos,diff,female,0,NA
12,1,2,40,neu,diff,female,1,975
12,1,2,41,neu,diff,female,1,1179
12,1,2,42,neu,same,female,0,NA
12,1,2,43,neu,same,female,0,1174
12,1,2,44,pos,diff,female,1,842
12,1,2,45,neu,same,female,1,507
12,1,2,46,neg,diff,female,1,1482
12,1,2,47,pos,diff,female,0,459
12,1,2,48,neu,diff,female,1,591
12,1,2,49,neu,diff,female,1,1422
12,1,2,50,neu,same,female,1,562
12,1,2,51,neu,same,female,1,699
12,1,2,52,neu,same,female,1,543
12,1,2,53,neu,same,female,1,643
12,1,2,54,neu,same,female,1,460
12,1,2,55,neg,diff,female,0,NA
12,1,3,1,neu,diff,female,0,913
12,1,3,2,neu,diff,female,1,1232
12,1,3,3,neg,diff,female,1,719
12,1,3,4,neu,same,female,1,1432
12,1,3,5,neg,same,female,1,863
12,1,3,6,neu,same,female,1,947
12,1,3,7,neu,diff,female,0,NA
12,1,3,8,pos,diff,female,0,NA
12,1,3,9,neg,diff,female,0,NA
12,1,3,10,neu,diff,female,0,1399
12,1,3,11,pos,diff,female,1,713
12,1,3,12,neu,same,female,1,383
12,1,3,13,neu,diff,female,1,723
12,1,3,14,pos,diff,female,1,844
12,1,3,15,neg,diff,female,1,1198
12,1,3,16,pos,same,female,0,NA
12,1,3,17,neu,diff,female,0,NA
12,1,3,18,pos,same,female,1,1427
12,1,3,19,neg,diff,female,1,922
12,1,3,20,neg,diff,female,1,1323
12,1,3,21,neu,diff,female,1,637
12,1,3,22,neg,same,female,1,627
12,1,3,23,neu,same,female,1,1098
12,1,3,24,neg,same,female,1,1246
12,1,3,25,neg,diff,female,1,767
12,1,3,26,neg,same,female,1,465
12,1,3,27,neg,same,female,1,772
12,1,3,28,neg,same,female,1,472
12,1,3,29,neg,same,female,1,671
12,1,3,30,neg,same,female,1,557
12,1,3,31,pos,diff,female,1,1124
12,1,3,32,neu,diff,female,1,1357
12,1,3,33,pos,same,female,1,516
12,1,3,34,neu,same,female,1,787
12,1,3,35,neu,diff,female,1,1193
12,1,3,36,neg,diff,female,1,864
12,1,3,37,neu,same,female,1,580
12,1,3,38,neg,same,female,1,672
12,1,3,39,neu,same,female,1,445
12,1,3,40,neu,diff,female,1,1086
12,1,3,41,neg,diff,female,1,672
12,1,3,42,neg,diff,female,1,766
12,1,3,43,neu,diff,female,1,976
12,1,3,44,neg,same,female,1,972
12,1,3,45,pos,diff,female,1,776
12,1,3,46,neg,same,female,1,892
12,1,3,47,neu,diff,female,1,632
12,1,3,48,neu,diff,female,1,718
12,1,3,49,neg,diff,female,1,967
12,1,3,50,neg,diff,female,1,785
12,1,3,51,neu,diff,female,1,1047
12,1,3,52,neg,same,female,1,673
12,1,3,53,neu,same,female,1,1199
12,1,3,54,neu,diff,female,1,921
12,1,3,55,neu,same,female,1,458
12,1,4,1,neg,same,male,0,NA
12,1,4,2,neg,same,male,0,NA
12,1,4,3,pos,diff,male,1,606
12,1,4,4,neu,diff,male,1,1168
12,1,4,5,neu,diff,male,0,497
12,1,4,6,pos,diff,male,1,861
12,1,4,7,neu,same,male,1,881
12,1,4,8,pos,same,male,1,1257
12,1,4,9,neu,same,male,1,1213
12,1,4,10,neg,diff,male,1,809
12,1,4,11,neu,same,male,1,467
12,1,4,12,neg,same,male,1,1257
12,1,4,13,neu,same,male,1,493
12,1,4,14,pos,diff,male,1,713
12,1,4,15,neu,same,male,1,512
12,1,4,16,neu,diff,male,1,542
12,1,4,17,neg,diff,male,1,978
12,1,4,18,pos,diff,male,1,654
12,1,4,19,neg,same,male,1,554
12,1,4,20,neg,diff,male,1,688
12,1,4,21,pos,diff,male,1,625
12,1,4,22,pos,diff,male,1,1032
12,1,4,23,pos,same,male,1,431
12,1,4,24,neu,diff,male,1,669
12,1,4,25,neu,diff,male,1,636
12,1,4,26,neg,diff,male,1,642
12,1,4,27,neg,diff,male,1,652
12,1,4,28,neu,diff,male,1,855
12,1,4,29,neg,same,male,1,1179
12,1,4,30,neu,same,male,1,527
12,1,4,31,neg,same,male,1,449
12,1,4,32,neg,diff,male,1,850
12,1,4,33,pos,diff,male,1,787
12,1,4,34,neg,same,male,1,538
12,1,4,35,pos,same,male,1,990
12,1,4,36,neu,diff,male,1,652
12,1,4,37,pos,same,male,1,872
12,1,4,38,neg,diff,male,0,NA
12,1,4,39,neu,diff,male,0,1429
12,1,4,40,pos,diff,male,0,NA
12,1,4,41,neu,same,male,1,963
12,1,4,42,pos,same,male,1,700
12,1,4,43,pos,diff,male,1,1392
12,1,4,44,pos,same,male,1,751
12,1,4,45,pos,same,male,1,525
12,1,4,46,neg,diff,male,1,735
12,1,4,47,pos,same,male,1,922
12,1,4,48,neu,diff,male,1,828
12,1,4,49,neu,diff,male,1,1002
12,1,4,50,pos,diff,male,1,1100
12,1,4,51,neu,same,male,1,512
12,1,4,52,pos,same,male,1,558
12,1,4,53,pos,diff,male,1,663
12,1,4,54,pos,same,male,1,371
12,1,4,55,pos,same,male,1,455
12,1,5,1,neu,same,male,0,NA
12,1,5,2,neg,same,male,0,NA
12,1,5,3,neu,same,male,1,1286
12,1,5,4,neg,same,male,1,944
12,1,5,5,neg,diff,male,1,708
12,1,5,6,neu,diff,male,1,682
12,1,5,7,neg,same,male,1,427
12,1,5,8,neg,diff,male,1,1002
12,1,5,9,neg,same,male,1,507
12,1,5,10,pos,diff,male,1,858
12,1,5,11,pos,diff,male,1,1069
12,1,5,12,neg,diff,male,1,699
12,1,5,13,neg,diff,male,1,735
12,1,5,14,neg,same,male,1,731
12,1,5,15,neg,same,male,1,759
12,1,5,16,neg,same,male,1,600
12,1,5,17,neg,same,male,1,554
12,1,5,18,neg,same,male,1,432
12,1,5,19,neg,same,male,1,511
12,1,5,20,neu,diff,male,1,781
12,1,5,21,neu,diff,male,1,737
12,1,5,22,pos,diff,male,1,669
12,1,5,23,neu,same,male,1,987
12,1,5,24,neg,diff,male,1,762
12,1,5,25,neu,same,male,1,731
12,1,5,26,neg,same,male,1,439
12,1,5,27,neu,same,male,1,648
12,1,5,28,pos,diff,male,1,754
12,1,5,29,neu,same,male,1,768
12,1,5,30,neg,diff,male,1,593
12,1,5,31,neu,same,male,1,784
12,1,5,32,neu,diff,male,1,596
12,1,5,33,neu,same,male,1,514
12,1,5,34,neu,same,male,1,513
12,1,5,35,pos,diff,male,1,783
12,1,5,36,neu,same,male,1,947
12,1,5,37,neg,diff,male,1,762
12,1,5,38,pos,diff,male,0,NA
12,1,5,39,neg,same,male,0,NA
12,1,5,40,neu,diff,male,0,NA
12,1,5,41,neg,same,male,0,NA
12,1,5,42,neu,same,male,1,849
12,1,5,43,neg,same,male,1,690
12,1,5,44,neg,diff,male,1,579
12,1,5,45,neg,same,male,1,510
12,1,5,46,neg,same,male,1,557
12,1,5,47,neg,same,male,1,403
12,1,5,48,neg,same,male,1,508
12,1,5,49,neg,same,male,1,395
12,1,5,50,neg,same,male,1,401
12,1,5,51,neg,same,male,1,394
12,1,5,52,neg,same,male,1,513
12,1,5,53,neg,same,male,1,479
12,1,5,54,neg,same,male,1,457
12,1,5,55,pos,diff,male,1,940
12,1,6,1,pos,diff,male,0,NA
12,1,6,2,neu,diff,male,0,NA
12,1,6,3,neu,diff,male,1,1376
12,1,6,4,pos,diff,male,1,812
12,1,6,5,neg,diff,male,1,757
12,1,6,6,neu,diff,male,1,532
12,1,6,7,neg,same,male,1,853
12,1,6,8,neg,diff,male,1,601
12,1,6,9,neg,same,male,1,538
12,1,6,10,neg,same,male,1,574
12,1,6,11,neu,diff,male,1,666
12,1,6,12,neu,diff,male,1,631
12,1,6,13,neu,same,male,1,414
12,1,6,14,neu,same,male,1,393
12,1,6,15,pos,diff,male,1,688
12,1,6,16,neu,same,male,1,449
12,1,6,17,pos,same,male,1,1410
12,1,6,18,pos,diff,male,1,644
12,1,6,19,pos,same,male,1,445
12,1,6,20,neg,diff,male,1,702
12,1,6,21,pos,same,male,1,482
12,1,6,22,neg,same,male,1,1115
12,1,6,23,neg,diff,male,1,882
12,1,6,24,neu,diff,male,1,779
12,1,6,25,pos,diff,male,1,703
12,1,6,26,pos,diff,male,1,979
12,1,6,27,pos,same,male,1,687
12,1,6,28,neg,diff,male,1,624
12,1,6,29,neu,diff,male,1,612
12,1,6,30,neu,diff,male,1,1064
12,1,6,31,neu,same,male,1,516
12,1,6,32,neu,same,male,1,435
12,1,6,33,neu,same,male,1,577
12,1,6,34,pos,diff,male,1,1053
12,1,6,35,neu,same,male,1,537
12,1,6,36,neg,diff,male,1,605
12,1,6,37,neg,diff,male,1,878
12,1,6,38,neg,same,male,1,501
12,1,6,39,neg,same,male,1,720
12,1,6,40,neg,same,male,1,538
12,1,6,41,neu,diff,male,1,686
12,1,6,42,pos,diff,male,1,1103
12,1,6,43,neu,same,male,1,611
12,1,6,44,neg,diff,male,1,579
12,1,6,45,pos,diff,male,1,751
12,1,6,46,neg,same,male,1,1245
12,1,6,47,pos,same,male,0,NA
12,1,6,48,pos,diff,male,0,NA
12,1,6,49,pos,same,male,0,1103
12,1,6,50,pos,same,male,1,467
12,1,6,51,neg,diff,male,1,681
12,1,6,52,pos,same,male,0,1402
12,1,6,53,neg,same,male,1,1388
12,1,6,54,pos,same,male,0,1339
12,1,6,55,neu,diff,male,1,1071
13,1,1,1,pos,same,male,0,NA
13,1,1,2,neu,same,male,0,NA
13,1,1,3,pos,same,male,1,588
13,1,1,4,neg,diff,male,1,1070
13,1,1,5,pos,same,male,1,1069
13,1,1,6,neu,diff,male,1,1227
13,1,1,7,neu,diff,male,1,1299
13,1,1,8,neu,same,male,1,696
13,1,1,9,pos,diff,male,1,790
13,1,1,10,neu,same,male,1,896
13,1,1,11,neg,diff,male,1,694
13,1,1,12,pos,diff,male,1,692
13,1,1,13,neg,same,male,1,1186
13,1,1,14,neg,diff,male,1,907
13,1,1,15,neu,diff,male,1,976
13,1,1,16,neu,diff,male,1,707
13,1,1,17,neg,diff,male,1,1184
13,1,1,18,neu,same,male,1,1162
13,1,1,19,neg,same,male,1,885
13,1,1,20,neu,same,male,0,794
13,1,1,21,neg,same,male,1,724
13,1,1,22,pos,diff,male,1,897
13,1,1,23,neu,diff,male,0,1478
13,1,1,24,pos,same,male,1,821
13,1,1,25,neu,same,male,1,685
13,1,1,26,pos,same,male,1,1018
13,1,1,27,pos,diff,male,1,794
13,1,1,28,neu,diff,male,1,628
13,1,1,29,pos,same,male,1,917
13,1,1,30,neu,same,male,1,1097
13,1,1,31,pos,same,male,1,887
13,1,1,32,neu,same,male,1,557
13,1,1,33,pos,same,male,1,864
13,1,1,34,neu,same,male,1,503
13,1,1,35,pos,same,male,1,684
13,1,1,36,neu,same,male,1,826
13,1,1,37,neg,diff,male,1,931
13,1,1,38,neu,same,male,1,583
13,1,1,39,neg,same,male,1,713
13,1,1,40,neg,diff,male,1,1110
13,1,1,41,pos,diff,male,1,979
13,1,1,42,neu,diff,male,1,1126
13,1,1,43,pos,same,male,1,834
13,1,1,44,pos,diff,male,1,826
13,1,1,45,neg,diff,male,1,946
13,1,1,46,neu,diff,male,1,982
13,1,1,47,neg,same,male,1,648
13,1,1,48,pos,diff,male,1,920
13,1,1,49,neu,diff,male,1,1084
13,1,1,50,neu,diff,male,1,794
13,1,1,51,neu,same,male,1,788
13,1,1,52,neu,same,male,1,622
13,1,1,53,neg,diff,male,1,798
13,1,1,54,neu,same,male,1,1032
13,1,1,55,neg,same,male,1,472
13,1,2,1,neg,same,female,0,NA
13,1,2,2,pos,same,female,0,NA
13,1,2,3,neg,same,female,1,827
13,1,2,4,pos,same,female,1,659
13,1,2,5,pos,diff,female,0,NA
13,1,2,6,neu,diff,female,1,812
13,1,2,7,pos,same,female,1,741
13,1,2,8,neu,same,female,1,641
13,1,2,9,pos,same,female,1,688
13,1,2,10,pos,diff,female,1,894
13,1,2,11,neu,diff,female,1,820
13,1,2,12,neu,diff,female,1,861
13,1,2,13,neg,diff,female,1,1332
13,1,2,14,neu,same,female,1,520
13,1,2,15,pos,diff,female,1,1053
13,1,2,16,pos,diff,female,1,956
13,1,2,17,pos,same,female,1,543
13,1,2,18,neg,diff,female,1,595
13,1,2,19,neg,diff,female,1,917
13,1,2,20,neu,diff,female,1,985
13,1,2,21,pos,diff,female,1,779
13,1,2,22,neu,same,female,1,677
13,1,2,23,neu,diff,female,1,804
13,1,2,24,neg,diff,female,1,973
13,1,2,25,neu,same,female,1,559
13,1,2,26,neu,diff,female,1,1251
13,1,2,27,neg,diff,female,1,745
13,1,2,28,neg,diff,female,1,757
13,1,2,29,pos,diff,female,1,704
13,1,2,30,pos,diff,female,0,NA
13,1,2,31,neu,diff,female,0,NA
13,1,2,32,pos,same,female,1,921
13,1,2,33,neu,same,female,1,1085
13,1,2,34,pos,same,female,1,443
13,1,2,35,neu,same,female,1,515
13,1,2,36,pos,same,female,1,632
13,1,2,37,neu,same,female,1,712
13,1,2,38,neu,diff,female,1,1221
13,1,2,39,neu,same,female,1,701
13,1,2,40,neu,same,female,1,570
13,1,2,41,neu,same,female,1,685
13,1,2,42,neu,same,female,1,747
13,1,2,43,neu,same,female,1,839
13,1,2,44,neu,same,female,1,734
13,1,2,45,neu,same,female,1,986
13,1,2,46,neu,same,female,1,1068
13,1,2,47,pos,diff,female,1,1002
13,1,2,48,neg,diff,female,1,636
13,1,2,49,neg,diff,female,1,939
13,1,2,50,pos,diff,female,1,815
13,1,2,51,neu,diff,female,1,760
13,1,2,52,neg,diff,female,1,819
13,1,2,53,pos,diff,female,1,811
13,1,2,54,neg,same,female,1,949
13,1,2,55,pos,same,female,1,1176
13,1,3,1,pos,same,male,0,NA
13,1,3,2,neu,same,male,0,NA
13,1,3,3,neu,diff,male,1,802
13,1,3,4,neu,same,male,1,555
13,1,3,5,neu,same,male,1,1022
13,1,3,6,neu,same,male,1,559
13,1,3,7,pos,diff,male,1,674
13,1,3,8,neu,same,male,1,593
13,1,3,9,neg,diff,male,1,819
13,1,3,10,neu,same,male,1,619
13,1,3,11,pos,diff,male,1,812
13,1,3,12,neu,same,male,1,1013
13,1,3,13,pos,same,male,1,774
13,1,3,14,neu,same,male,1,960
13,1,3,15,neg,diff,male,1,579
13,1,3,16,neu,same,male,1,470
13,1,3,17,neu,diff,male,1,1069
13,1,3,18,neu,same,male,1,683
13,1,3,19,neu,same,male,1,441
13,1,3,20,pos,diff,male,1,769
13,1,3,21,neu,same,male,1,667
13,1,3,22,neg,diff,male,1,666
13,1,3,23,pos,diff,male,1,905
13,1,3,24,neg,same,male,1,990
13,1,3,25,neg,diff,male,1,735
13,1,3,26,neu,diff,male,1,763
13,1,3,27,neg,same,male,1,630
13,1,3,28,neg,diff,male,1,887
13,1,3,29,neg,same,male,1,813
13,1,3,30,pos,diff,male,1,838
13,1,3,31,neu,diff,male,1,829
13,1,3,32,neu,diff,male,1,1141
13,1,3,33,neu,same,male,1,529
13,1,3,34,neu,same,male,1,502
13,1,3,35,neu,same,male,1,459
13,1,3,36,neu,same,male,1,498
13,1,3,37,neu,same,male,1,440
13,1,3,38,neu,same,male,1,528
13,1,3,39,pos,diff,male,1,692
13,1,3,40,pos,diff,male,1,626
13,1,3,41,pos,same,male,1,435
13,1,3,42,neg,diff,male,1,779
13,1,3,43,pos,same,male,1,885
13,1,3,44,neg,same,male,1,635
13,1,3,45,neu,diff,male,1,859
13,1,3,46,neu,diff,male,1,1154
13,1,3,47,neu,same,male,1,413
13,1,3,48,neu,same,male,1,438
13,1,3,49,neu,same,male,1,638
13,1,3,50,neu,same,male,1,622
13,1,3,51,neu,same,male,1,479
13,1,3,52,neg,diff,male,1,662
13,1,3,53,neg,diff,male,1,853
13,1,3,54,neg,same,male,1,428
13,1,3,55,neg,same,male,1,517
13,1,4,1,neu,same,female,0,NA
13,1,4,2,neg,same,female,0,NA
13,1,4,3,neu,same,female,1,546
13,1,4,4,neg,same,female,1,998
13,1,4,5,neg,diff,female,1,663
13,1,4,6,neg,same,female,1,886
13,1,4,7,neg,same,female,1,476
13,1,4,8,neg,same,female,1,595
13,1,4,9,pos,diff,female,1,677
13,1,4,10,neg,same,female,1,835
13,1,4,11,neg,diff,female,1,779
13,1,4,12,neg,same,female,1,613
13,1,4,13,neu,diff,female,1,679
13,1,4,14,neg,same,female,1,581
13,1,4,15,pos,diff,female,1,711
13,1,4,16,neu,diff,female,1,932
13,1,4,17,pos,same,female,1,568
13,1,4,18,neg,diff,female,1,667
13,1,4,19,pos,same,female,1,569
13,1,4,20,pos,diff,female,1,732
13,1,4,21,neg,diff,female,1,744
13,1,4,22,neg,diff,female,1,596
13,1,4,23,neu,diff,female,1,694
13,1,4,24,neg,same,female,1,531
13,1,4,25,pos,diff,female,1,599
13,1,4,26,neg,same,female,1,585
13,1,4,27,pos,same,female,1,779
13,1,4,28,neg,same,female,1,1221
13,1,4,29,neu,diff,female,1,493
13,1,4,30,neg,same,female,1,515
13,1,4,31,neg,diff,female,1,664
13,1,4,32,neg,same,female,1,582
13,1,4,33,pos,diff,female,1,648
13,1,4,34,pos,diff,female,1,471
13,1,4,35,pos,same,female,1,510
13,1,4,36,pos,same,female,1,403
13,1,4,37,pos,same,female,1,573
13,1,4,38,pos,same,female,1,383
13,1,4,39,neu,diff,female,1,633
13,1,4,40,pos,same,female,1,441
13,1,4,41,neu,same,female,1,609
13,1,4,42,pos,same,female,1,419
13,1,4,43,neg,diff,female,1,619
13,1,4,44,pos,same,female,1,412
13,1,4,45,neg,same,female,1,1093
13,1,4,46,neg,diff,female,1,675
13,1,4,47,pos,diff,female,1,769
13,1,4,48,neu,diff,female,1,764
13,1,4,49,pos,same,female,1,663
13,1,4,50,neu,same,female,1,518
13,1,4,51,neu,diff,female,1,699
13,1,4,52,neg,diff,female,0,NA
13,1,4,53,neg,diff,female,0,NA
13,1,4,54,neg,same,female,0,NA
13,1,4,55,neg,same,female,1,1443
13,1,5,1,pos,same,male,0,NA
13,1,5,2,neu,same,male,0,NA
13,1,5,3,pos,same,male,1,407
13,1,5,4,neu,same,male,1,928
13,1,5,5,neu,diff,male,1,1109
13,1,5,6,neg,diff,male,1,722
13,1,5,7,neu,same,male,1,1135
13,1,5,8,neg,same,male,1,426
13,1,5,9,neu,same,male,1,403
13,1,5,10,neg,same,male,1,524
13,1,5,11,pos,diff,male,1,769
13,1,5,12,pos,diff,male,1,795
13,1,5,13,neu,diff,male,1,677
13,1,5,14,neu,diff,male,1,1348
13,1,5,15,neu,same,male,1,647
13,1,5,16,neu,same,male,1,519
13,1,5,17,neg,diff,male,1,780
13,1,5,18,neu,same,male,1,662
13,1,5,19,pos,diff,male,1,662
13,1,5,20,neu,same,male,1,629
13,1,5,21,neu,diff,male,1,485
13,1,5,22,neu,same,male,1,619
13,1,5,23,neu,same,male,1,668
13,1,5,24,pos,diff,male,1,682
13,1,5,25,neg,diff,male,1,696
13,1,5,26,neg,diff,male,1,598
13,1,5,27,pos,diff,male,1,583
13,1,5,28,neu,diff,male,1,713
13,1,5,29,neg,diff,male,1,647
13,1,5,30,neu,same,male,1,711
13,1,5,31,neg,same,male,1,996
13,1,5,32,neg,diff,male,1,1172
13,1,5,33,neg,same,male,1,575
13,1,5,34,pos,diff,male,1,705
13,1,5,35,neg,same,male,1,495
13,1,5,36,neg,diff,male,1,629
13,1,5,37,neg,same,male,1,501
13,1,5,38,pos,diff,male,1,587
13,1,5,39,neu,diff,male,1,700
13,1,5,40,neg,diff,male,1,730
13,1,5,41,neu,same,male,1,614
13,1,5,42,neu,diff,male,1,631
13,1,5,43,neg,diff,male,1,583
13,1,5,44,pos,diff,male,1,793
13,1,5,45,pos,diff,male,1,771
13,1,5,46,neg,diff,male,1,702
13,1,5,47,neu,diff,male,1,667
13,1,5,48,neu,diff,male,1,889
13,1,5,49,neg,diff,male,1,671
13,1,5,50,neu,same,male,1,750
13,1,5,51,neu,diff,male,1,1049
13,1,5,52,pos,diff,male,1,664
13,1,5,53,neu,same,male,1,583
13,1,5,54,pos,same,male,1,521
13,1,5,55,neu,same,male,1,990
13,1,6,1,neg,same,female,0,NA
13,1,6,2,neg,same,female,0,NA
13,1,6,3,neg,same,female,1,756
13,1,6,4,neg,same,female,1,512
13,1,6,5,neg,same,female,1,533
13,1,6,6,neu,diff,female,1,585
13,1,6,7,neg,same,female,1,603
13,1,6,8,neg,diff,female,1,844
13,1,6,9,neu,diff,female,0,612
13,1,6,10,pos,diff,female,1,485
13,1,6,11,pos,diff,female,1,1115
13,1,6,12,neg,diff,female,1,536
13,1,6,13,pos,same,female,1,475
13,1,6,14,neu,diff,female,1,706
13,1,6,15,pos,same,female,1,383
13,1,6,16,neu,same,female,1,729
13,1,6,17,neu,diff,female,1,854
13,1,6,18,neu,same,female,1,701
13,1,6,19,neu,same,female,1,458
13,1,6,20,neg,diff,female,1,626
13,1,6,21,neg,diff,female,1,722
13,1,6,22,pos,diff,female,1,783
13,1,6,23,neg,same,female,1,777
13,1,6,24,neg,diff,female,1,595
13,1,6,25,neg,same,female,1,565
13,1,6,26,neg,same,female,1,552
13,1,6,27,neg,same,female,1,635
13,1,6,28,neg,same,female,1,475
13,1,6,29,pos,diff,female,1,657
13,1,6,30,neu,diff,female,1,961
13,1,6,31,pos,same,female,1,387
13,1,6,32,pos,diff,female,1,877
13,1,6,33,pos,same,female,1,627
13,1,6,34,pos,same,female,1,564
13,1,6,35,neu,diff,female,1,711
13,1,6,36,neu,diff,female,1,532
13,1,6,37,neg,diff,female,1,600
13,1,6,38,neu,same,female,1,570
13,1,6,39,neg,same,female,1,940
13,1,6,40,neu,same,female,1,544
13,1,6,41,neg,same,female,1,484
13,1,6,42,pos,diff,female,1,602
13,1,6,43,pos,diff,female,1,603
13,1,6,44,pos,same,female,1,412
13,1,6,45,neg,diff,female,1,502
13,1,6,46,neu,diff,female,1,747
13,1,6,47,neg,same,female,1,471
13,1,6,48,neu,same,female,1,573
13,1,6,49,neu,diff,female,1,944
13,1,6,50,pos,diff,female,1,564
13,1,6,51,neu,same,female,1,487
13,1,6,52,neu,diff,female,1,781
13,1,6,53,neu,same,female,1,584
13,1,6,54,neu,same,female,1,474
13,1,6,55,neu,same,female,1,704
14,1,1,1,neu,same,male,0,NA
14,1,1,2,pos,same,male,0,NA
14,1,1,3,neu,same,male,1,1131
14,1,1,4,pos,same,male,0,679
14,1,1,5,neu,same,male,1,1318
14,1,1,6,neu,diff,male,0,NA
14,1,1,7,pos,diff,male,0,NA
14,1,1,8,pos,diff,male,1,1383
14,1,1,9,pos,same,male,1,1385
14,1,1,10,pos,same,male,0,1162
14,1,1,11,pos,same,male,1,1028
14,1,1,12,pos,same,male,1,1125
14,1,1,13,neu,diff,male,0,1281
14,1,1,14,neg,diff,male,1,1063
14,1,1,15,neu,same,male,0,NA
14,1,1,16,neu,diff,male,1,1444
14,1,1,17,neg,diff,male,0,963
14,1,1,18,neg,diff,male,0,NA
14,1,1,19,pos,diff,male,1,1288
14,1,1,20,neg,same,male,0,NA
14,1,1,21,neu,diff,male,1,1431
14,1,1,22,neg,same,male,1,1415
14,1,1,23,neg,diff,male,0,NA
14,1,1,24,neg,same,male,0,NA
14,1,1,25,neg,same,male,0,NA
14,1,1,26,pos,diff,male,0,NA
14,1,1,27,neu,diff,male,0,NA
14,1,1,28,neu,diff,male,0,NA
14,1,1,29,neu,same,male,0,NA
14,1,1,30,neu,same,male,0,NA
14,1,1,31,neg,diff,male,0,NA
14,1,1,32,neu,same,male,0,NA
14,1,1,33,pos,diff,male,0,NA
14,1,1,34,neu,same,male,0,NA
14,1,1,35,pos,same,male,1,889
14,1,1,36,neu,same,male,0,NA
14,1,1,37,neu,diff,male,0,NA
14,1,1,38,neg,diff,male,1,1184
14,1,1,39,neu,same,male,0,NA
14,1,1,40,neu,diff,male,0,NA
14,1,1,41,pos,diff,male,1,716
14,1,1,42,neu,same,male,0,NA
14,1,1,43,pos,same,male,0,NA
14,1,1,44,neu,same,male,1,843
14,1,1,45,pos,same,male,0,NA
14,1,1,46,neg,diff,male,0,NA
14,1,1,47,neg,diff,male,1,1366
14,1,1,48,neg,same,male,0,NA
14,1,1,49,pos,diff,male,0,NA
14,1,1,50,neg,same,male,1,731
14,1,1,51,pos,same,male,0,NA
14,1,1,52,neg,same,male,0,NA
14,1,1,53,pos,same,male,1,762
14,1,1,54,pos,diff,male,0,NA
14,1,1,55,pos,same,male,0,NA
14,1,2,1,pos,same,female,0,NA
14,1,2,2,pos,same,female,0,NA
14,1,2,3,pos,same,female,1,880
14,1,2,4,pos,same,female,0,NA
14,1,2,5,neg,diff,female,0,NA
14,1,2,6,pos,same,female,0,953
14,1,2,7,pos,diff,female,0,NA
14,1,2,8,pos,same,female,0,NA
14,1,2,9,neu,diff,female,1,959
14,1,2,10,pos,same,female,0,NA
14,1,2,11,neu,same,female,0,NA
14,1,2,12,neg,diff,female,1,517
14,1,2,13,neu,same,female,0,NA
14,1,2,14,neg,same,female,0,NA
14,1,2,15,pos,diff,female,1,780
14,1,2,16,pos,diff,female,0,NA
14,1,2,17,pos,same,female,0,NA
14,1,2,18,neu,diff,female,1,713
14,1,2,19,pos,same,female,0,NA
14,1,2,20,pos,diff,female,0,NA
14,1,2,21,neg,diff,female,1,905
14,1,2,22,neu,diff,female,0,NA
14,1,2,23,neu,diff,female,0,NA
14,1,2,24,pos,diff,female,1,1072
14,1,2,25,pos,diff,female,0,NA
14,1,2,26,neu,diff,female,0,NA
14,1,2,27,pos,same,female,1,497
14,1,2,28,pos,diff,female,0,NA
14,1,2,29,neu,diff,female,0,NA
